date,team,score,suf_score,rank,rank_suf,total_points,result,rank_dif,points_by_rank,team_points
2023-06-17,Benin,1.0,1.0,92.0,18.0,1240.0,2,74.0,0.05555555555555555,1
2023-06-17,Turkmenistan,0.0,2.0,137.0,73.0,1095.0,1,64.0,0.0,0
2023-06-17,Djibouti,3.0,1.0,193.0,195.0,875.0,0,-2.0,0.015384615384615385,3
2023-06-17,Zambia,3.0,0.0,86.0,45.0,1281.0,0,41.0,0.06666666666666667,3
2023-06-17,Lesotho,0.0,1.0,150.0,131.0,1046.0,1,19.0,0.0,0
2023-06-17,Equatorial Guinea,1.0,0.0,94.0,28.0,1233.0,0,66.0,0.10714285714285714,3
2023-06-17,Portugal,3.0,0.0,9.0,57.0,1707.0,0,-48.0,0.05263157894736842,3
2023-06-17,Central African Republic,1.0,2.0,122.0,118.0,1146.0,1,4.0,0.0,0
2023-06-17,South Africa,2.0,1.0,66.0,11.0,1350.0,0,55.0,0.2727272727272727,3
2023-06-18,Croatia,0.0,0.0,7.0,10.0,1730.0,2,-3.0,0.1,1
2023-06-18,Mauritius,1.0,0.0,180.0,102.0,932.0,0,78.0,0.029411764705882353,3
2023-06-18,Panama,0.0,1.0,58.0,15.0,1399.0,1,43.0,0.0,0
2023-06-18,United States,2.0,0.0,13.0,47.0,1654.0,0,-34.0,0.06382978723404255,3
2023-06-18,Egypt,3.0,0.0,35.0,163.0,1501.0,0,-128.0,0.018404907975460124,3
2023-06-18,Guatemala,0.0,1.0,116.0,55.0,1165.0,1,61.0,0.0,0
2023-06-18,Paraguay,2.0,0.0,48.0,140.0,1441.0,0,-92.0,0.02142857142857143,3
2023-06-18,Singapore,1.0,1.0,158.0,134.0,1014.0,2,24.0,0.007462686567164179,1
2023-06-18,Netherlands,2.0,3.0,6.0,8.0,1731.0,1,-2.0,0.0,0
2023-06-18,Madagascar,0.0,0.0,110.0,60.0,1181.0,2,50.0,0.016666666666666666,1
2023-06-18,Eswatini,0.0,2.0,144.0,129.0,1070.0,1,15.0,0.0,0
2023-06-18,Tanzania,1.0,0.0,130.0,123.0,1126.0,0,7.0,0.024390243902439025,3
2023-06-18,Uganda,1.0,2.0,89.0,34.0,1257.0,1,55.0,0.0,0
2023-06-18,Gabon,0.0,2.0,82.0,70.0,1297.0,1,12.0,0.0,0
2023-06-18,Rwanda,0.0,2.0,135.0,119.0,1101.0,1,16.0,0.0,0
2023-06-18,Cape Verde,3.0,1.0,71.0,50.0,1337.0,0,21.0,0.06,3
2023-06-18,Sierra Leone,2.0,3.0,117.0,40.0,1162.0,1,77.0,0.0,0
2023-06-19,France,1.0,0.0,2.0,52.0,1838.0,0,-50.0,0.057692307692307696,3
2023-06-19,Hong Kong,0.0,1.0,147.0,114.0,1057.0,1,33.0,0.0,0
2023-06-19,Ukraine,1.0,0.0,30.0,172.0,1530.0,0,-142.0,0.01744186046511628,3
2023-06-19,Jamaica,1.0,2.0,63.0,84.0,1382.0,1,-21.0,0.0,0
2023-06-19,Macau,0.0,2.0,182.0,160.0,918.0,1,22.0,0.0,0
2023-06-19,Republic of Ireland,3.0,0.0,49.0,201.0,1436.0,0,-152.0,0.014925373134328358,3
2023-06-19,Belarus,2.0,1.0,98.0,107.0,1210.0,0,-9.0,0.028037383177570093,3
2023-06-19,Indonesia,0.0,2.0,149.0,1.0,1046.0,1,148.0,0.0,0
2023-06-19,Turkey,2.0,0.0,43.0,26.0,1466.0,0,17.0,0.11538461538461539,3
2023-06-19,Finland,6.0,0.0,56.0,211.0,1405.0,0,-155.0,0.014218009478672985,3
2023-06-19,Northern Ireland,0.0,1.0,62.0,112.0,1386.0,1,-50.0,0.0,0
2023-06-19,Slovenia,1.0,1.0,59.0,19.0,1398.0,2,40.0,0.05263157894736842,1
2023-06-19,Israel,2.0,1.0,78.0,153.0,1307.0,0,-75.0,0.0196078431372549,3
2023-06-19,Switzerland,2.0,2.0,12.0,46.0,1664.0,2,-34.0,0.021739130434782608,1
2023-06-19,Armenia,2.0,1.0,97.0,132.0,1224.0,0,-35.0,0.022727272727272728,3
2023-06-19,England,7.0,0.0,5.0,65.0,1792.0,0,-60.0,0.046153846153846156,3
2023-06-20,Vietnam,1.0,0.0,95.0,90.0,1230.0,0,5.0,0.03333333333333333,3
2023-06-20,Algeria,1.0,1.0,34.0,28.0,1504.0,2,6.0,0.03571428571428571,1
2023-06-20,Bolivia,0.0,0.0,83.0,31.0,1296.0,2,52.0,0.03225806451612903,1
2023-06-20,Brazil,2.0,4.0,3.0,18.0,1834.0,1,-15.0,0.0,0
2023-06-20,Japan,4.0,1.0,20.0,21.0,1589.0,0,-1.0,0.14285714285714285,3
2023-06-20,Germany,0.0,2.0,14.0,17.0,1647.0,1,-3.0,0.0,0
2023-06-20,Haiti,0.0,0.0,87.0,104.0,1276.0,2,-17.0,0.009615384615384616,1
2023-06-20,South Korea,1.0,1.0,27.0,75.0,1536.0,2,-48.0,0.013333333333333334,1
2023-06-20,Malaysia,10.0,0.0,138.0,159.0,1082.0,0,-21.0,0.018867924528301886,3
2023-06-20,Montenegro,1.0,4.0,69.0,38.0,1343.0,1,31.0,0.0,0
2023-06-20,Ecuador,3.0,1.0,41.0,39.0,1478.0,0,2.0,0.07692307692307693,3
2023-06-20,Uruguay,2.0,0.0,16.0,165.0,1631.0,0,-149.0,0.01818181818181818,3
2023-06-20,Scotland,2.0,0.0,36.0,77.0,1501.0,0,-41.0,0.03896103896103896,3
2023-06-20,Faroe Islands,1.0,3.0,125.0,68.0,1139.0,1,57.0,0.0,0
2023-06-20,Norway,3.0,1.0,44.0,111.0,1464.0,0,-67.0,0.02702702702702703,3
2023-06-20,Austria,2.0,0.0,32.0,22.0,1508.0,0,10.0,0.13636363636363635,3
2023-06-20,Estonia,0.0,3.0,108.0,4.0,1182.0,1,104.0,0.0,0
2023-06-20,Hungary,2.0,0.0,33.0,146.0,1504.0,0,-113.0,0.02054794520547945,3
2023-06-20,Bulgaria,1.0,1.0,76.0,25.0,1316.0,2,51.0,0.04,1
2023-06-20,Kyrgyzstan,0.0,1.0,96.0,73.0,1225.0,1,23.0,0.0,0
2023-06-20,Moldova,3.0,2.0,171.0,23.0,973.0,0,148.0,0.13043478260869565,3
2023-06-20,Liechtenstein,0.0,1.0,199.0,51.0,856.0,1,148.0,0.0,0
2023-06-20,Uzbekistan,0.0,1.0,74.0,24.0,1318.0,1,50.0,0.0,0
2023-06-20,Burundi,3.0,2.0,145.0,106.0,1070.0,0,39.0,0.02830188679245283,3
2023-06-20,Ethiopia,0.0,0.0,142.0,127.0,1073.0,2,15.0,0.007874015748031496,1
2023-06-20,Sudan,0.0,3.0,128.0,105.0,1133.0,1,23.0,0.0,0
2023-06-20,Iceland,0.0,1.0,64.0,9.0,1369.0,1,55.0,0.0,0
2023-06-20,Bosnia and Herzegovina,0.0,2.0,57.0,91.0,1403.0,1,-34.0,0.0,0
2023-06-21,Kuwait,3.0,1.0,143.0,174.0,1072.0,0,-31.0,0.017241379310344827,3
2023-06-21,India,4.0,0.0,101.0,195.0,1201.0,0,-94.0,0.015384615384615385,3
2023-06-22,Lebanon,2.0,0.0,99.0,192.0,1203.0,0,-93.0,0.015625,3
2023-06-22,Maldives,2.0,0.0,154.0,185.0,1025.0,0,-31.0,0.016216216216216217,3
2023-06-24,Pakistan,0.0,4.0,195.0,143.0,861.0,1,52.0,0.0,0
2023-06-24,India,2.0,0.0,101.0,174.0,1201.0,0,-73.0,0.017241379310344827,3
2023-06-24,United States,1.0,1.0,13.0,63.0,1654.0,2,-50.0,0.015873015873015872,1
2023-06-25,Bangladesh,3.0,1.0,192.0,154.0,884.0,0,38.0,0.01948051948051948,3
2023-06-25,Bhutan,1.0,4.0,185.0,99.0,906.0,1,86.0,0.0,0
2023-06-25,Trinidad and Tobago,3.0,0.0,104.0,139.0,1198.0,0,-35.0,0.02158273381294964,3
2023-06-25,Haiti,2.0,1.0,87.0,61.0,1276.0,0,26.0,0.04918032786885246,3
2023-06-25,Mexico,4.0,0.0,15.0,80.0,1632.0,0,-65.0,0.0375,3
2023-06-26,Costa Rica,1.0,2.0,39.0,58.0,1491.0,1,-19.0,0.0,0
2023-06-27,Nepal,1.0,0.0,174.0,195.0,963.0,0,-21.0,0.015384615384615385,3
2023-06-27,India,1.0,1.0,101.0,143.0,1201.0,2,-42.0,0.006993006993006993,1
2023-06-27,Guatemala,1.0,0.0,116.0,165.0,1165.0,0,-49.0,0.01818181818181818,3
2023-06-28,Lebanon,1.0,0.0,99.0,154.0,1203.0,0,-55.0,0.01948051948051948,3
2023-06-28,Bhutan,1.0,3.0,185.0,192.0,906.0,1,-7.0,0.0,0
2023-06-28,Jamaica,4.0,1.0,63.0,104.0,1382.0,0,-41.0,0.028846153846153848,3
2023-06-28,United States,6.0,0.0,13.0,139.0,1654.0,0,-126.0,0.02158273381294964,3
2023-06-29,Qatar,1.0,1.0,58.0,81.0,1394.0,2,-23.0,0.012345679012345678,1
2023-06-29,Haiti,1.0,3.0,87.0,14.0,1276.0,1,73.0,0.0,0
2023-06-30,El Salvador,0.0,0.0,76.0,42.0,1318.0,2,34.0,0.023809523809523808,1
2023-07-01,India,0.0,0.0,100.0,102.0,1205.0,2,-2.0,0.00980392156862745,1
2023-07-01,Kuwait,1.0,0.0,141.0,192.0,1084.0,0,-51.0,0.015625,3
2023-07-01,Guatemala,0.0,0.0,116.0,45.0,1167.0,2,71.0,0.022222222222222223,1
2023-07-02,United States,6.0,0.0,11.0,101.0,1673.0,0,-90.0,0.0297029702970297,3
2023-07-02,Jamaica,5.0,0.0,63.0,136.0,1368.0,0,-73.0,0.022058823529411766,3
2023-07-02,Honduras,2.0,1.0,81.0,87.0,1296.0,0,-6.0,0.034482758620689655,3
2023-07-02,Mexico,0.0,1.0,14.0,58.0,1639.0,1,-44.0,0.0,0
2023-07-04,India,1.0,1.0,100.0,141.0,1205.0,2,-41.0,0.0070921985815602835,1
2023-07-04,Panama,2.0,2.0,57.0,76.0,1399.0,2,-19.0,0.013157894736842105,1
2023-07-04,Canada,4.0,2.0,45.0,166.0,1454.0,0,-121.0,0.018072289156626505,3
2023-07-05,Eswatini,0.0,1.0,146.0,147.0,1059.0,1,-1.0,0.0,0
2023-07-05,South Africa,1.0,1.0,62.0,112.0,1369.0,2,-50.0,0.008928571428571428,1
2023-07-06,Seychelles,0.0,3.0,196.0,130.0,860.0,1,66.0,0.0,0
2023-07-06,Zambia,0.0,1.0,84.0,126.0,1290.0,1,-42.0,0.0,0
2023-07-07,Mauritius,0.0,2.0,180.0,152.0,936.0,1,28.0,0.0,0
2023-07-07,Mozambique,1.0,1.0,117.0,114.0,1166.0,2,3.0,0.008771929824561403,1
2023-07-08,Panama,4.0,0.0,57.0,58.0,1399.0,0,-1.0,0.05172413793103448,3
2023-07-08,Mexico,2.0,0.0,14.0,42.0,1639.0,0,-28.0,0.07142857142857142,3
2023-07-08,South Africa,2.0,1.0,62.0,147.0,1369.0,0,-85.0,0.02040816326530612,3
2023-07-08,Namibia,1.0,2.0,112.0,146.0,1175.0,1,-34.0,0.0,0
2023-07-09,Guatemala,0.0,1.0,116.0,63.0,1167.0,1,53.0,0.0,0
2023-07-09,United States,2.0,2.0,11.0,45.0,1673.0,2,-34.0,0.022222222222222223,1
2023-07-09,Zambia,2.0,1.0,84.0,130.0,1290.0,0,-46.0,0.023076923076923078,3
2023-07-09,Malawi,2.0,0.0,126.0,196.0,1133.0,0,-70.0,0.015306122448979591,3
2023-07-10,Angola,0.0,1.0,114.0,180.0,1171.0,1,-66.0,0.0,0
2023-07-10,Mozambique,0.0,1.0,117.0,152.0,1166.0,1,-35.0,0.0,0
2023-07-11,Seychelles,2.0,4.0,196.0,84.0,860.0,1,112.0,0.0,0
2023-07-11,Namibia,0.0,0.0,112.0,147.0,1175.0,2,-35.0,0.006802721088435374,1
2023-07-11,South Africa,2.0,1.0,62.0,146.0,1369.0,0,-84.0,0.02054794520547945,3
2023-07-11,Malawi,2.0,0.0,126.0,130.0,1133.0,0,-4.0,0.023076923076923078,3
2023-07-12,Jamaica,0.0,3.0,63.0,14.0,1368.0,1,49.0,0.0,0
2023-07-12,United States,1.0,1.0,11.0,57.0,1673.0,2,-46.0,0.017543859649122806,1
2023-07-12,Mauritius,0.0,1.0,180.0,117.0,936.0,1,63.0,0.0,0
2023-07-12,Angola,4.0,2.0,114.0,152.0,1171.0,0,-38.0,0.019736842105263157,3
2023-07-14,Malawi,1.0,1.0,126.0,152.0,1133.0,2,-26.0,0.006578947368421052,1
2023-07-14,South Africa,1.0,2.0,62.0,84.0,1369.0,1,-22.0,0.0,0
2023-07-16,Lesotho,0.0,1.0,152.0,84.0,1035.0,1,68.0,0.0,0
2023-07-16,South Africa,0.0,0.0,62.0,126.0,1369.0,2,-64.0,0.007936507936507936,1
2023-07-16,Mexico,1.0,0.0,14.0,57.0,1639.0,0,-43.0,0.05263157894736842,3
2023-08-02,Ethiopia,2.0,0.0,142.0,168.0,1074.0,0,-26.0,0.017857142857142856,3
2023-08-24,Madagascar,1.0,0.0,108.0,194.0,1186.0,0,-86.0,0.015463917525773196,3
2023-08-26,Madagascar,1.0,1.0,108.0,180.0,1186.0,2,-72.0,0.005555555555555556,1
2023-08-27,Bolivia,1.0,2.0,83.0,45.0,1295.0,1,38.0,0.0,0
2023-08-28,Mauritius,1.0,0.0,180.0,194.0,936.0,0,-14.0,0.015463917525773196,3
2023-08-28,Tahiti,9.0,1.0,162.0,188.0,995.0,0,-26.0,0.015957446808510637,3
2023-08-31,Tahiti,3.0,0.0,162.0,188.0,995.0,0,-26.0,0.015957446808510637,3
2023-08-31,Madagascar,4.0,2.0,108.0,130.0,1186.0,0,-22.0,0.023076923076923078,3
2023-09-02,Comoros,0.0,2.0,130.0,180.0,1120.0,1,-50.0,0.0,0
2023-09-03,Bangladesh,0.0,0.0,189.0,157.0,892.0,2,32.0,0.006369426751592357,1
2023-09-03,Guatemala,0.0,0.0,107.0,79.0,1187.0,2,28.0,0.012658227848101266,1
2023-09-04,Mozambique,3.0,2.0,117.0,93.0,1164.0,0,24.0,0.03225806451612903,3
2023-09-06,Oman,2.0,1.0,73.0,96.0,1332.0,0,-23.0,0.03125,3
2023-09-06,Macau,0.0,1.0,182.0,185.0,914.0,1,-3.0,0.0,0
2023-09-06,Syria,2.0,2.0,94.0,136.0,1242.0,2,-42.0,0.007352941176470588,1
2023-09-06,Libya,1.0,1.0,127.0,91.0,1131.0,2,36.0,0.01098901098901099,1
2023-09-06,Malta,1.0,0.0,171.0,198.0,973.0,0,-27.0,0.015151515151515152,3
2023-09-07,Qatar,1.0,2.0,59.0,105.0,1396.0,1,-46.0,0.0,0
2023-09-07,Guatemala,2.0,0.0,107.0,75.0,1187.0,0,32.0,0.04,3
2023-09-07,Colombia,1.0,0.0,17.0,57.0,1625.0,0,-40.0,0.05263157894736842,3
2023-09-07,Argentina,1.0,0.0,1.0,40.0,1844.0,0,-39.0,0.075,3
2023-09-07,Austria,1.0,1.0,29.0,164.0,1528.0,2,-135.0,0.006097560975609756,1
2023-09-07,Bahrain,1.0,3.0,86.0,137.0,1282.0,1,-51.0,0.0,0
2023-09-07,Bangladesh,1.0,1.0,189.0,157.0,892.0,2,32.0,0.006369426751592357,1
2023-09-07,Bulgaria,0.0,1.0,77.0,22.0,1315.0,1,55.0,0.0,0
2023-09-07,Trinidad and Tobago,1.0,0.0,102.0,88.0,1200.0,0,14.0,0.03409090909090909,3
2023-09-07,Paraguay,0.0,0.0,49.0,21.0,1443.0,2,28.0,0.047619047619047616,1
2023-09-07,Norway,6.0,0.0,44.0,82.0,1458.0,0,-38.0,0.036585365853658534,3
2023-09-07,Cambodia,1.0,1.0,176.0,149.0,943.0,2,27.0,0.006711409395973154,1
2023-09-07,Wales,0.0,0.0,35.0,28.0,1506.0,2,7.0,0.03571428571428571,1
2023-09-07,Netherlands,3.0,0.0,7.0,50.0,1731.0,0,-43.0,0.06,3
2023-09-07,Angola,0.0,0.0,116.0,108.0,1169.0,2,8.0,0.009259259259259259,1
2023-09-07,Iraq,2.0,2.0,70.0,99.0,1345.0,2,-29.0,0.010101010101010102,1
2023-09-07,Niger,0.0,2.0,128.0,92.0,1130.0,1,36.0,0.0,0
2023-09-07,Tunisia,3.0,0.0,31.0,147.0,1517.0,0,-116.0,0.02040816326530612,3
2023-09-07,France,2.0,0.0,2.0,53.0,1844.0,0,-51.0,0.05660377358490566,3
2023-09-07,Czech Republic,1.0,1.0,37.0,65.0,1504.0,2,-28.0,0.015384615384615385,1
2023-09-07,Algeria,0.0,0.0,33.0,124.0,1511.0,2,-91.0,0.008064516129032258,1
2023-09-07,Serbia,1.0,2.0,25.0,36.0,1539.0,1,-11.0,0.0,0
2023-09-07,Lithuania,2.0,2.0,144.0,71.0,1070.0,2,73.0,0.014084507042253521,1
2023-09-07,Kazakhstan,0.0,1.0,104.0,55.0,1198.0,1,49.0,0.0,0
2023-09-07,Denmark,4.0,0.0,19.0,208.0,1597.0,0,-189.0,0.014423076923076924,3
2023-09-07,Slovenia,4.0,2.0,61.0,64.0,1391.0,0,-3.0,0.046875,3
2023-09-07,Ghana,2.0,1.0,60.0,126.0,1391.0,0,-66.0,0.023809523809523808,3
2023-09-07,Poland,2.0,0.0,26.0,129.0,1537.0,0,-103.0,0.023255813953488372,3
2023-09-07,Thailand,2.0,1.0,113.0,100.0,1174.0,0,13.0,0.03,3
2023-09-08,Grenada,1.0,1.0,174.0,143.0,961.0,2,31.0,0.006993006993006993,1
2023-09-08,Jamaica,1.0,0.0,58.0,79.0,1410.0,0,-21.0,0.0379746835443038,3
2023-09-08,Barbados,2.0,3.0,166.0,179.0,984.0,1,-13.0,0.0,0
2023-09-08,Dominican Republic,0.0,2.0,152.0,141.0,1037.0,1,11.0,0.0,0
2023-09-08,Brazil,5.0,1.0,3.0,83.0,1828.0,0,-80.0,0.03614457831325301,3
2023-09-08,Belize,1.0,2.0,177.0,178.0,940.0,1,-1.0,0.0,0
2023-09-08,Uruguay,3.0,1.0,16.0,32.0,1633.0,0,-16.0,0.09375,3
2023-09-08,Haiti,0.0,0.0,87.0,172.0,1273.0,2,-85.0,0.005813953488372093,1
2023-09-08,Costa Rica,3.0,1.0,46.0,54.0,1454.0,0,-8.0,0.05555555555555555,3
2023-09-08,Indonesia,2.0,0.0,150.0,138.0,1047.0,0,12.0,0.021739130434782608,3
2023-09-08,Myanmar,0.0,0.0,160.0,175.0,1000.0,2,-15.0,0.005714285714285714,1
2023-09-08,Singapore,0.0,2.0,158.0,110.0,1015.0,1,48.0,0.0,0
2023-09-08,Egypt,1.0,0.0,34.0,142.0,1510.0,0,-108.0,0.02112676056338028,3
2023-09-08,Mali,4.0,0.0,51.0,167.0,1438.0,0,-116.0,0.017964071856287425,3
2023-09-08,Georgia,1.0,7.0,78.0,10.0,1313.0,1,68.0,0.0,0
2023-09-08,Bosnia and Herzegovina,2.0,1.0,62.0,200.0,1381.0,0,-138.0,0.015,3
2023-09-08,Burkina Faso,0.0,0.0,56.0,146.0,1419.0,2,-90.0,0.00684931506849315,1
2023-09-08,Turkey,1.0,1.0,41.0,90.0,1484.0,2,-49.0,0.011111111111111112,1
2023-09-08,Luxembourg,3.0,1.0,89.0,67.0,1263.0,0,22.0,0.04477611940298507,3
2023-09-08,Slovakia,0.0,1.0,47.0,9.0,1447.0,1,38.0,0.0,0
2023-09-08,Cyprus,0.0,3.0,118.0,30.0,1164.0,1,88.0,0.0,0
2023-09-08,Croatia,5.0,0.0,6.0,134.0,1743.0,0,-128.0,0.022388059701492536,3
2023-09-09,United States,3.0,0.0,11.0,74.0,1674.0,0,-63.0,0.04054054054054054,3
2023-09-09,Kosovo,2.0,2.0,109.0,13.0,1180.0,2,96.0,0.07692307692307693,1
2023-09-09,Antigua and Barbuda,1.0,5.0,132.0,168.0,1108.0,1,-36.0,0.0,0
2023-09-09,Bahamas,1.0,6.0,197.0,163.0,853.0,1,34.0,0.0,0
2023-09-09,British Virgin Islands,3.0,1.0,206.0,202.0,804.0,0,4.0,0.01485148514851485,3
2023-09-09,Mexico,2.0,2.0,12.0,27.0,1666.0,2,-15.0,0.037037037037037035,1
2023-09-09,South Africa,0.0,0.0,63.0,114.0,1368.0,2,-51.0,0.008771929824561403,1
2023-09-09,Malawi,2.0,2.0,123.0,81.0,1141.0,2,42.0,0.012345679012345678,1
2023-09-09,North Macedonia,1.0,1.0,68.0,8.0,1351.0,2,60.0,0.125,1
2023-09-09,Comoros,1.0,1.0,130.0,84.0,1120.0,2,46.0,0.011904761904761904,1
2023-09-09,DR Congo,2.0,0.0,69.0,131.0,1350.0,0,-62.0,0.022900763358778626,3
2023-09-09,Rwanda,1.0,1.0,139.0,18.0,1089.0,2,121.0,0.05555555555555555,1
2023-09-09,Ukraine,1.0,1.0,24.0,4.0,1541.0,2,20.0,0.25,1
2023-09-09,Azerbaijan,0.0,1.0,121.0,5.0,1143.0,1,116.0,0.0,0
2023-09-09,Estonia,0.0,5.0,111.0,23.0,1179.0,1,88.0,0.0,0
2023-09-09,Andorra,0.0,0.0,154.0,98.0,1022.0,2,56.0,0.01020408163265306,1
2023-09-09,Mauritania,2.0,1.0,101.0,85.0,1205.0,0,16.0,0.03529411764705882,3
2023-09-09,Ivory Coast,1.0,0.0,52.0,151.0,1433.0,0,-99.0,0.019867549668874173,3
2023-09-09,Germany,1.0,4.0,15.0,20.0,1636.0,1,-5.0,0.0,0
2023-09-09,Romania,1.0,1.0,48.0,76.0,1444.0,2,-28.0,0.013157894736842105,1
2023-09-10,Republic of Ireland,1.0,2.0,53.0,7.0,1426.0,1,46.0,0.0,0
2023-09-10,Saint Lucia,2.0,0.0,170.0,145.0,979.0,0,25.0,0.020689655172413793,3
2023-09-10,Hungary,1.0,1.0,36.0,37.0,1505.0,2,-1.0,0.02702702702702703,1
2023-09-10,El Salvador,2.0,3.0,75.0,102.0,1325.0,1,-27.0,0.0,0
2023-09-10,Guatemala,1.0,1.0,107.0,45.0,1187.0,2,62.0,0.022222222222222223,1
2023-09-10,Togo,3.0,2.0,122.0,66.0,1141.0,0,56.0,0.045454545454545456,3
2023-09-10,Faroe Islands,0.0,1.0,129.0,164.0,1126.0,1,-35.0,0.0,0
2023-09-10,Kazakhstan,1.0,0.0,104.0,64.0,1198.0,0,40.0,0.046875,3
2023-09-10,Greece,5.0,0.0,50.0,198.0,1441.0,0,-148.0,0.015151515151515152,3
2023-09-10,Thailand,2.0,2.0,113.0,70.0,1174.0,2,43.0,0.014285714285714285,1
2023-09-10,Lebanon,1.0,0.0,100.0,99.0,1206.0,0,1.0,0.030303030303030304,3
2023-09-10,San Marino,0.0,4.0,208.0,61.0,753.0,1,147.0,0.0,0
2023-09-10,Lithuania,1.0,3.0,144.0,25.0,1070.0,1,119.0,0.0,0
2023-09-10,Finland,0.0,1.0,55.0,19.0,1419.0,1,36.0,0.0,0
2023-09-10,Montenegro,2.0,1.0,71.0,77.0,1343.0,0,-6.0,0.03896103896103896,3
2023-09-10,Albania,2.0,0.0,65.0,26.0,1357.0,0,39.0,0.11538461538461539,3
2023-09-11,Kuwait,1.0,3.0,137.0,97.0,1090.0,1,40.0,0.0,0
2023-09-11,Nicaragua,5.0,1.0,141.0,166.0,1076.0,0,-25.0,0.018072289156626505,3
2023-09-11,Cayman Islands,1.0,2.0,193.0,199.0,860.0,1,-6.0,0.0,0
2023-09-11,Cambodia,4.0,0.0,176.0,182.0,943.0,0,-6.0,0.016483516483516484,3
2023-09-11,Hong Kong,10.0,0.0,149.0,190.0,1050.0,0,-41.0,0.015789473684210527,3
2023-09-11,Portugal,9.0,0.0,9.0,89.0,1718.0,0,-80.0,0.033707865168539325,3
2023-09-11,Dominican Republic,3.0,0.0,152.0,179.0,1037.0,0,-27.0,0.01675977653631285,3
2023-09-11,Vietnam,2.0,0.0,95.0,96.0,1238.0,0,-1.0,0.03125,3
2023-09-11,Guinea-Bissau,2.0,1.0,112.0,120.0,1179.0,0,-8.0,0.025,3
2023-09-11,Armenia,0.0,1.0,90.0,6.0,1253.0,1,84.0,0.0,0
2023-09-11,Latvia,0.0,2.0,134.0,35.0,1096.0,1,99.0,0.0,0
2023-09-11,Iceland,1.0,0.0,67.0,62.0,1353.0,0,5.0,0.04838709677419355,3
2023-09-11,Slovakia,3.0,0.0,47.0,200.0,1447.0,0,-153.0,0.015,3
2023-09-11,Myanmar,1.0,0.0,160.0,175.0,1000.0,0,-15.0,0.017142857142857144,3
2023-09-12,Saint Vincent and the Grenadines,4.0,3.0,178.0,173.0,938.0,0,5.0,0.017341040462427744,3
2023-09-12,Guyana,3.0,2.0,168.0,197.0,982.0,0,-29.0,0.015228426395939087,3
2023-09-12,Puerto Rico,5.0,0.0,163.0,132.0,994.0,0,31.0,0.022727272727272728,3
2023-09-12,Turks and Caicos Islands,0.0,3.0,202.0,184.0,839.0,1,18.0,0.0,0
2023-09-12,Bolivia,0.0,3.0,83.0,1.0,1295.0,1,82.0,0.0,0
2023-09-12,Ecuador,2.0,1.0,40.0,16.0,1486.0,0,24.0,0.1875,3
2023-09-12,Jamaica,2.0,2.0,58.0,87.0,1410.0,2,-29.0,0.011494252873563218,1
2023-09-12,Venezuela,1.0,0.0,57.0,49.0,1417.0,0,8.0,0.061224489795918366,3
2023-09-12,Azerbaijan,2.0,1.0,121.0,82.0,1143.0,0,39.0,0.036585365853658534,3
2023-09-12,Bahrain,1.0,1.0,86.0,138.0,1282.0,2,-52.0,0.007246376811594203,1
2023-09-12,Egypt,1.0,3.0,34.0,31.0,1510.0,1,3.0,0.0,0
2023-09-12,Germany,2.0,1.0,15.0,2.0,1636.0,0,13.0,1.5,3
2023-09-12,Qatar,1.0,1.0,59.0,38.0,1396.0,2,21.0,0.02631578947368421,1
2023-09-12,Ghana,3.0,1.0,60.0,148.0,1391.0,0,-88.0,0.02027027027027027,3
2023-09-12,Peru,0.0,1.0,21.0,3.0,1561.0,1,18.0,0.0,0
2023-09-12,Cuba,1.0,0.0,172.0,143.0,968.0,0,29.0,0.02097902097902098,3
2023-09-12,Honduras,4.0,0.0,79.0,174.0,1309.0,0,-95.0,0.017241379310344827,3
2023-09-12,Chile,0.0,0.0,32.0,17.0,1511.0,2,15.0,0.058823529411764705,1
2023-09-12,Iran,4.0,0.0,22.0,116.0,1557.0,0,-94.0,0.02586206896551724,3
2023-09-12,Japan,4.0,2.0,20.0,41.0,1596.0,0,-21.0,0.07317073170731707,3
2023-09-12,Kenya,0.0,1.0,105.0,167.0,1191.0,1,-62.0,0.0,0
2023-09-12,Philippines,2.0,1.0,135.0,157.0,1096.0,0,-22.0,0.01910828025477707,3
2023-09-12,Scotland,1.0,3.0,30.0,4.0,1520.0,1,26.0,0.0,0
2023-09-12,Senegal,0.0,1.0,18.0,33.0,1613.0,1,-15.0,0.0,0
2023-09-12,South Africa,1.0,0.0,63.0,69.0,1368.0,0,-6.0,0.043478260869565216,3
2023-09-12,United Arab Emirates,4.0,1.0,72.0,46.0,1336.0,0,26.0,0.06521739130434782,3
2023-09-12,United States,4.0,0.0,11.0,73.0,1674.0,0,-62.0,0.0410958904109589,3
2023-09-12,Italy,2.0,1.0,8.0,24.0,1727.0,0,-16.0,0.125,3
2023-09-12,Morocco,1.0,0.0,14.0,56.0,1656.0,0,-42.0,0.05357142857142857,3
2023-09-12,Norway,2.0,1.0,44.0,78.0,1458.0,0,-34.0,0.038461538461538464,3
2023-09-12,Malta,0.0,2.0,171.0,68.0,973.0,1,103.0,0.0,0
2023-09-12,Belgium,5.0,0.0,5.0,111.0,1789.0,0,-106.0,0.02702702702702703,3
2023-09-12,Sweden,1.0,3.0,23.0,29.0,1547.0,1,-6.0,0.0,0
