date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,rank_home,total_points_home,rank_away,total_points_away
2024-01-23,Angola,Burkina Faso,2.0,0.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,117.0,1168.0,57.0,1411.0
2024-01-23,Mauritania,Algeria,1.0,0.0,African Cup of Nations,Bouaké,Ivory Coast,True,105.0,1195.0,30.0,1520.0
2024-01-23,Guinea,Senegal,0.0,2.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,80.0,1290.0,20.0,1594.0
2024-01-23,Gambia,Cameroon,2.0,3.0,African Cup of Nations,Bouaké,Ivory Coast,True,126.0,1140.0,46.0,1463.0
2024-01-24,Iraq,Vietnam,3.0,2.0,AFC Asian Cup,Doha,Qatar,True,63.0,1366.0,94.0,1236.0
2024-01-24,Japan,Indonesia,3.0,1.0,AFC Asian Cup,Doha,Qatar,True,17.0,1620.0,146.0,1064.0
2024-01-24,Namibia,Mali,0.0,0.0,African Cup of Nations,San-Pédro,Ivory Coast,True,115.0,1168.0,51.0,1446.0
2024-01-24,South Africa,Tunisia,0.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,66.0,1357.0,28.0,1523.0
2024-01-24,Tanzania,DR Congo,0.0,0.0,African Cup of Nations,Korhogo,Ivory Coast,True,121.0,1155.0,67.0,1357.0
2024-01-24,Zambia,Morocco,0.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,84.0,1285.0,13.0,1662.0
2024-01-25,South Korea,Malaysia,3.0,3.0,AFC Asian Cup,Al Wakrah,Qatar,True,23.0,1551.0,130.0,1123.0
2024-01-25,Jordan,Bahrain,0.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,87.0,1273.0,86.0,1277.0
2024-01-25,Saudi Arabia,Thailand,0.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,True,56.0,1421.0,113.0,1177.0
2024-01-25,Kyrgyzstan,Oman,1.0,1.0,AFC Asian Cup,Doha,Qatar,True,98.0,1224.0,74.0,1325.0
2024-01-27,Angola,Namibia,3.0,0.0,African Cup of Nations,Bouaké,Ivory Coast,True,117.0,1168.0,115.0,1168.0
2024-01-27,Nigeria,Cameroon,2.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,42.0,1474.0,46.0,1463.0
2024-01-28,Australia,Indonesia,4.0,0.0,AFC Asian Cup,Doha,Qatar,True,25.0,1539.0,146.0,1064.0
2024-01-28,Tajikistan,United Arab Emirates,1.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,106.0,1195.0,64.0,1364.0
2024-01-28,Egypt,DR Congo,1.0,1.0,African Cup of Nations,San-Pédro,Ivory Coast,True,33.0,1519.0,67.0,1357.0
2024-01-28,Equatorial Guinea,Guinea,0.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,True,88.0,1268.0,80.0,1290.0
2024-01-29,Cape Verde,Mauritania,1.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,73.0,1330.0,105.0,1195.0
2024-01-29,Ivory Coast,Senegal,1.0,1.0,African Cup of Nations,Yamoussoukro,Ivory Coast,False,49.0,1448.0,20.0,1594.0
2024-01-29,Iraq,Jordan,2.0,3.0,AFC Asian Cup,Al Rayyan,Qatar,True,63.0,1366.0,87.0,1273.0
2024-01-29,Qatar,Palestine,2.0,1.0,AFC Asian Cup,Al Khor,Qatar,False,58.0,1407.0,99.0,1218.0
2024-01-30,Uzbekistan,Thailand,2.0,1.0,AFC Asian Cup,Al Wakrah,Qatar,True,68.0,1345.0,113.0,1177.0
2024-01-30,Saudi Arabia,South Korea,1.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,56.0,1421.0,23.0,1551.0
2024-01-30,Morocco,South Africa,0.0,2.0,African Cup of Nations,San-Pédro,Ivory Coast,True,13.0,1662.0,66.0,1357.0
2024-01-30,Mali,Burkina Faso,2.0,1.0,African Cup of Nations,Korhogo,Ivory Coast,True,51.0,1446.0,57.0,1411.0
2024-01-31,Bahrain,Japan,1.0,3.0,AFC Asian Cup,Doha,Qatar,True,86.0,1277.0,17.0,1620.0
2024-01-31,Iran,Syria,1.0,1.0,AFC Asian Cup,Doha,Qatar,True,21.0,1565.0,91.0,1245.0
2024-02-02,Australia,South Korea,1.0,2.0,AFC Asian Cup,Al Wakrah,Qatar,True,25.0,1539.0,23.0,1551.0
2024-02-02,Tajikistan,Jordan,0.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,106.0,1195.0,87.0,1273.0
2024-02-02,DR Congo,Guinea,3.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,True,67.0,1357.0,80.0,1290.0
2024-02-02,Nigeria,Angola,1.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,42.0,1474.0,117.0,1168.0
2024-02-03,Qatar,Uzbekistan,1.0,1.0,AFC Asian Cup,Al Khor,Qatar,False,58.0,1407.0,68.0,1345.0
2024-02-03,Ivory Coast,Mali,2.0,1.0,African Cup of Nations,Bouaké,Ivory Coast,False,49.0,1448.0,51.0,1446.0
2024-02-03,Iran,Japan,2.0,1.0,AFC Asian Cup,Al Rayyan,Qatar,True,21.0,1565.0,17.0,1620.0
2024-02-03,Costa Rica,El Salvador,2.0,0.0,Friendly,San José,Costa Rica,False,52.0,1438.0,78.0,1306.0
2024-02-03,Cape Verde,South Africa,0.0,0.0,African Cup of Nations,Yamoussoukro,Ivory Coast,True,73.0,1330.0,66.0,1357.0
2024-02-06,Jordan,South Korea,2.0,0.0,AFC Asian Cup,Al Rayyan,Qatar,True,87.0,1273.0,23.0,1551.0
2024-02-07,Qatar,Iran,3.0,2.0,AFC Asian Cup,Doha,Qatar,False,58.0,1407.0,21.0,1565.0
2024-02-07,Ivory Coast,DR Congo,1.0,0.0,African Cup of Nations,Ebimpé,Ivory Coast,False,49.0,1448.0,67.0,1357.0
2024-02-07,Nigeria,South Africa,1.0,1.0,African Cup of Nations,Bouaké,Ivory Coast,True,42.0,1474.0,66.0,1357.0
2024-02-10,Qatar,Jordan,3.0,1.0,AFC Asian Cup,Lusail,Qatar,False,58.0,1407.0,87.0,1273.0
2024-02-10,South Africa,DR Congo,0.0,0.0,African Cup of Nations,Abidjan,Ivory Coast,True,66.0,1357.0,67.0,1357.0
2024-02-11,Ivory Coast,Nigeria,2.0,1.0,African Cup of Nations,Ebimpé,Ivory Coast,False,49.0,1448.0,42.0,1474.0
2024-03-01,Trinidad and Tobago,Jamaica,0.0,1.0,Friendly,Port of Spain,Trinidad and Tobago,False,96.0,1228.0,57.0,1422.0
2024-03-03,Trinidad and Tobago,Jamaica,0.0,0.0,Friendly,Arima,Trinidad and Tobago,False,96.0,1228.0,57.0,1422.0
2024-03-14,Kazakhstan,Turkmenistan,2.0,0.0,Friendly,Dubai,United Arab Emirates,True,100.0,1215.0,141.0,1078.0
2024-03-18,Solomon Islands,Fiji,2.0,1.0,Friendly,Honiara,Solomon Islands,False,131.0,1114.0,168.0,981.0
2024-03-20,Tonga,Samoa,1.0,4.0,Oceania Nations Cup qualification,Nuku'alofa,Tonga,False,196.0,856.0,186.0,897.0
2024-03-20,San Marino,Saint Kitts and Nevis,1.0,3.0,Friendly,Serravalle,San Marino,False,210.0,742.0,147.0,1057.0
2024-03-20,Somalia,Eswatini,0.0,3.0,African Cup of Nations qualification,El Jadida,Morocco,True,198.0,846.0,149.0,1046.0
2024-03-20,Djibouti,Liberia,0.0,2.0,African Cup of Nations qualification,Marrakech,Morocco,True,192.0,883.0,152.0,1024.0
2024-03-21,South Africa,Andorra,1.0,1.0,FIFA Series,Annaba,Algeria,True,58.0,1410.0,164.0,998.0
2024-03-21,Guinea,Vanuatu,6.0,0.0,FIFA Series,Jeddah,Saudi Arabia,True,76.0,1320.0,170.0,980.0
2024-03-21,Panama,Mexico,0.0,3.0,CONCACAF Nations League,Arlington,United States,True,44.0,1476.0,15.0,1653.0
2024-03-21,Gibraltar,Lithuania,0.0,1.0,UEFA Nations League,Faro-Loulé,Portugal,True,201.0,841.0,138.0,1087.0
2024-03-21,Poland,Estonia,5.0,1.0,UEFA Euro qualification,Warsaw,Poland,False,30.0,1520.0,123.0,1149.0
2024-03-21,Wales,Finland,4.0,1.0,UEFA Euro qualification,Cardiff,Wales,False,29.0,1522.0,60.0,1401.0
2024-03-21,Cape Verde,Guyana,1.0,0.0,FIFA Series,Jeddah,Saudi Arabia,True,65.0,1377.0,157.0,1018.0
2024-03-21,Georgia,Luxembourg,2.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,77.0,1312.0,85.0,1285.0
2024-03-21,Greece,Kazakhstan,5.0,0.0,UEFA Euro qualification,Athens,Greece,False,49.0,1454.0,100.0,1215.0
2024-03-21,Qatar,Kuwait,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,37.0,1499.0,137.0,1094.0
2024-03-21,Afghanistan,India,0.0,0.0,FIFA World Cup qualification,Abha,Saudi Arabia,True,158.0,1018.0,117.0,1165.0
2024-03-21,Myanmar,Syria,1.0,1.0,FIFA World Cup qualification,Yangon,Myanmar,False,162.0,1000.0,89.0,1266.0
2024-03-21,Japan,North Korea,1.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False,18.0,1614.0,114.0,1168.0
2024-03-21,South Korea,Thailand,1.0,1.0,FIFA World Cup qualification,Seoul,South Korea,False,22.0,1566.0,101.0,1207.0
2024-03-21,Israel,Iceland,1.0,4.0,UEFA Euro qualification,Budapest,Hungary,True,75.0,1323.0,73.0,1343.0
2024-03-21,Bosnia and Herzegovina,Ukraine,1.0,2.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,71.0,1343.0,24.0,1553.0
2024-03-21,Saudi Arabia,Tajikistan,1.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,53.0,1441.0,99.0,1219.0
2024-03-21,United States,Jamaica,3.0,1.0,CONCACAF Nations League,Arlington,United States,False,13.0,1662.0,57.0,1422.0
2024-03-21,Belize,Puerto Rico,1.0,1.0,Friendly,Belmopan,Belize,False,182.0,919.0,160.0,1007.0
2024-03-21,Hong Kong,Uzbekistan,0.0,2.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,154.0,1023.0,66.0,1376.0
2024-03-21,Oman,Malaysia,2.0,0.0,FIFA World Cup qualification,Muscat,Oman,False,80.0,1308.0,132.0,1110.0
2024-03-21,Iraq,Philippines,1.0,0.0,FIFA World Cup qualification,Basra,Iraq,False,59.0,1409.0,139.0,1086.0
2024-03-21,Pakistan,Jordan,0.0,3.0,FIFA World Cup qualification,Islamabad,Pakistan,False,195.0,857.0,70.0,1344.0
2024-03-21,Bahrain,Nepal,5.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False,82.0,1297.0,175.0,948.0
2024-03-21,United Arab Emirates,Yemen,2.0,1.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,69.0,1356.0,151.0,1028.0
2024-03-21,Australia,Lebanon,2.0,0.0,FIFA World Cup qualification,Sydney,Australia,False,23.0,1555.0,115.0,1168.0
2024-03-21,Iran,Turkmenistan,5.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,20.0,1608.0,141.0,1078.0
2024-03-21,Indonesia,Vietnam,1.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False,142.0,1073.0,105.0,1195.0
2024-03-21,Cyprus,Latvia,1.0,1.0,Friendly,Larnaca,Cyprus,False,125.0,1143.0,136.0,1098.0
2024-03-21,Ecuador,Guatemala,2.0,0.0,Friendly,Harrison,United States,True,31.0,1519.0,108.0,1188.0
2024-03-21,Ethiopia,Lesotho,1.0,2.0,Friendly,Addis Ababa,Ethiopia,False,145.0,1069.0,148.0,1047.0
2024-03-21,Malta,Slovenia,2.0,2.0,Friendly,Ta' Qali,Malta,False,172.0,967.0,55.0,1431.0
2024-03-21,Montenegro,Belarus,2.0,0.0,Friendly,Antalya,Turkey,True,72.0,1343.0,95.0,1233.0
2024-03-21,Portugal,Sweden,5.0,2.0,Friendly,Guimarães,Portugal,False,7.0,1745.0,26.0,1531.0
2024-03-21,Solomon Islands,Fiji,0.0,2.0,Friendly,Honiara,Solomon Islands,False,131.0,1114.0,168.0,981.0
2024-03-21,Venezuela,Italy,1.0,2.0,Friendly,Fort Lauderdale,United States,True,52.0,1447.0,9.0,1719.0
2024-03-21,Palestine,Bangladesh,5.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,True,97.0,1227.0,183.0,917.0
2024-03-22,Comoros,Uganda,4.0,0.0,Friendly,Marrakech,Morocco,True,121.0,1156.0,92.0,1247.0
2024-03-22,Algeria,Bolivia,3.0,2.0,FIFA Series,Algiers,Algeria,False,43.0,1480.0,86.0,1285.0
2024-03-22,Azerbaijan,Mongolia,1.0,0.0,FIFA Series,Baku,Azerbaijan,False,113.0,1174.0,190.0,889.0
2024-03-22,Bulgaria,Tanzania,1.0,0.0,FIFA Series,Baku,Azerbaijan,True,83.0,1290.0,119.0,1161.0
2024-03-22,Equatorial Guinea,Cambodia,2.0,0.0,FIFA Series,Jeddah,Saudi Arabia,True,79.0,1310.0,179.0,931.0
2024-03-22,Brunei,Bermuda,0.0,2.0,FIFA Series,Jeddah,Saudi Arabia,True,194.0,871.0,171.0,972.0
2024-03-22,Albania,Chile,0.0,3.0,Friendly,Parma,Italy,True,64.0,1383.0,42.0,1490.0
2024-03-22,Egypt,New Zealand,1.0,0.0,FIFA Series,Cairo,Egypt,False,36.0,1500.0,103.0,1197.0
2024-03-22,Anguilla,Turks and Caicos Islands,0.0,0.0,FIFA World Cup qualification,The Valley,Anguilla,False,209.0,786.0,206.0,819.0
2024-03-22,Argentina,El Salvador,3.0,0.0,Friendly,Philadelphia,United States,True,1.0,1855.0,81.0,1306.0
2024-03-22,Armenia,Kosovo,0.0,1.0,Friendly,Yerevan,Armenia,False,94.0,1237.0,102.0,1203.0
2024-03-22,Burkina Faso,Libya,1.0,2.0,Friendly,Casablanca,Morocco,True,61.0,1400.0,120.0,1160.0
2024-03-22,Sri Lanka,Papua New Guinea,0.0,0.0,FIFA Series,Colombo,Sri Lanka,False,204.0,822.0,165.0,991.0
2024-03-22,Central African Republic,Bhutan,6.0,0.0,FIFA Series,Colombo,Sri Lanka,True,129.0,1121.0,184.0,913.0
2024-03-22,Senegal,Gabon,3.0,0.0,Friendly,Amiens,France,True,17.0,1621.0,84.0,1290.0
2024-03-22,Hungary,Turkey,1.0,0.0,Friendly,Budapest,Hungary,False,27.0,1525.0,35.0,1505.0
2024-03-22,Mauritania,Mali,0.0,2.0,Friendly,Marrakech,Morocco,True,106.0,1194.0,47.0,1470.0
2024-03-22,Morocco,Angola,1.0,0.0,Friendly,Agadir,Morocco,False,12.0,1663.0,93.0,1238.0
2024-03-22,Netherlands,Scotland,4.0,0.0,Friendly,Amsterdam,Netherlands,False,6.0,1745.0,34.0,1507.0
2024-03-22,Nigeria,Ghana,2.0,1.0,Friendly,Marrakech,Morocco,True,28.0,1522.0,67.0,1363.0
2024-03-22,North Macedonia,Moldova,1.0,1.0,Friendly,Antalya,Turkey,True,68.0,1362.0,155.0,1023.0
2024-03-22,Niger,Togo,1.0,2.0,Friendly,Mohammedia,Morocco,True,128.0,1128.0,116.0,1166.0
2024-03-22,Peru,Nicaragua,2.0,0.0,Friendly,Lima,Peru,False,33.0,1513.0,134.0,1104.0
2024-03-22,Romania,Northern Ireland,1.0,1.0,Friendly,Bucharest,Romania,False,45.0,1473.0,74.0,1333.0
2024-03-22,Spain,Colombia,0.0,1.0,Friendly,London,England,True,8.0,1733.0,14.0,1655.0
2024-03-22,Chad,Mauritius,1.0,0.0,African Cup of Nations qualification,Yaoundé,Cameroon,True,181.0,920.0,177.0,945.0
2024-03-22,Liechtenstein,Faroe Islands,0.0,4.0,Friendly,San Pedro Alcántara,Spain,True,203.0,833.0,135.0,1102.0
2024-03-22,Norway,Czech Republic,1.0,2.0,Friendly,Oslo,Norway,False,46.0,1472.0,40.0,1494.0
2024-03-23,Denmark,Switzerland,0.0,0.0,Friendly,Copenhagen,Denmark,False,21.0,1601.0,19.0,1613.0
2024-03-23,Tunisia,Croatia,0.0,0.0,FIFA Series,Cairo,Egypt,True,41.0,1491.0,10.0,1718.0
2024-03-23,Canada,Trinidad and Tobago,2.0,0.0,Copa América qualification,Frisco,United States,True,50.0,1454.0,96.0,1228.0
2024-03-23,Costa Rica,Honduras,3.0,1.0,Copa América qualification,Frisco,United States,True,54.0,1438.0,78.0,1311.0
2024-03-23,Dominican Republic,Aruba,2.0,0.0,Friendly,Santiago de los Caballeros,Dominican Republic,False,150.0,1041.0,193.0,879.0
2024-03-23,England,Brazil,0.0,1.0,Friendly,London,England,False,3.0,1800.0,5.0,1784.0
2024-03-23,France,Germany,0.0,2.0,Friendly,Lyon,France,False,2.0,1845.0,16.0,1631.0
2024-03-23,Republic of Ireland,Belgium,0.0,0.0,Friendly,Dublin,Republic of Ireland,False,62.0,1400.0,4.0,1798.0
2024-03-23,Slovakia,Austria,0.0,2.0,Friendly,Bratislava,Slovakia,False,48.0,1466.0,25.0,1546.0
2024-03-23,Samoa,Cook Islands,1.0,0.0,Oceania Nations Cup qualification,Nuku'alofa,Tonga,True,186.0,897.0,185.0,897.0
2024-03-23,Ivory Coast,Benin,2.0,2.0,Friendly,Amiens,France,True,39.0,1495.0,98.0,1225.0
2024-03-24,Ecuador,Italy,0.0,2.0,Friendly,Harrison,United States,True,31.0,1519.0,9.0,1719.0
2024-03-24,Jamaica,Panama,1.0,0.0,CONCACAF Nations League,Arlington,United States,True,57.0,1422.0,44.0,1476.0
2024-03-24,United States,Mexico,2.0,0.0,CONCACAF Nations League,Arlington,United States,False,13.0,1662.0,15.0,1653.0
2024-03-24,Belize,Puerto Rico,3.0,0.0,Friendly,Belmopan,Belize,False,182.0,919.0,160.0,1007.0
2024-03-24,Guatemala,Venezuela,0.0,0.0,Friendly,Houston,United States,True,108.0,1188.0,52.0,1447.0
2024-03-24,San Marino,Saint Kitts and Nevis,0.0,0.0,Friendly,Serravalle,San Marino,False,210.0,742.0,147.0,1057.0
2024-03-24,Ethiopia,Lesotho,2.0,1.0,Friendly,Addis Ababa,Ethiopia,False,145.0,1069.0,148.0,1047.0
2024-03-25,Bermuda,Guinea,1.0,5.0,FIFA Series,Jeddah,Saudi Arabia,True,171.0,972.0,76.0,1320.0
2024-03-25,Central African Republic,Papua New Guinea,4.0,0.0,FIFA Series,Colombo,Sri Lanka,True,129.0,1121.0,165.0,991.0
2024-03-25,Bolivia,Andorra,1.0,0.0,FIFA Series,Annaba,Algeria,True,86.0,1285.0,164.0,998.0
2024-03-25,Azerbaijan,Bulgaria,1.0,1.0,FIFA Series,Baku,Azerbaijan,False,113.0,1174.0,83.0,1290.0
2024-03-25,Cape Verde,Equatorial Guinea,1.0,0.0,FIFA Series,Jeddah,Saudi Arabia,True,65.0,1377.0,79.0,1310.0
2024-03-25,Tanzania,Mongolia,3.0,0.0,FIFA Series,Baku,Azerbaijan,True,119.0,1161.0,190.0,889.0
2024-03-25,Montenegro,North Macedonia,1.0,0.0,Friendly,Antalya,Turkey,True,72.0,1343.0,68.0,1362.0
2024-03-25,Cyprus,Serbia,0.0,1.0,Friendly,Larnaca,Cyprus,False,125.0,1143.0,32.0,1517.0
2024-03-25,Sweden,Albania,1.0,0.0,Friendly,Stockholm,Sweden,False,26.0,1531.0,64.0,1383.0
2024-03-25,Comoros,Angola,0.0,0.0,Friendly,Marrakech,Morocco,True,121.0,1156.0,93.0,1238.0
2024-03-25,Sri Lanka,Bhutan,2.0,0.0,FIFA Series,Colombo,Sri Lanka,False,204.0,822.0,184.0,913.0
2024-03-26,Syria,Myanmar,7.0,0.0,FIFA World Cup qualification,Dammam,Saudi Arabia,True,89.0,1266.0,162.0,1000.0
2024-03-26,Kuwait,Qatar,1.0,2.0,FIFA World Cup qualification,Al Farwaniyah,Kuwait,False,137.0,1094.0,37.0,1499.0
2024-03-26,India,Afghanistan,1.0,2.0,FIFA World Cup qualification,Guwahati,India,False,117.0,1165.0,158.0,1018.0
2024-03-26,Georgia,Greece,0.0,0.0,UEFA Euro qualification,Tbilisi,Georgia,False,77.0,1312.0,49.0,1454.0
2024-03-26,Ukraine,Iceland,2.0,1.0,UEFA Euro qualification,Wrocław,Poland,True,24.0,1553.0,73.0,1343.0
2024-03-26,Tonga,Cook Islands,0.0,1.0,Oceania Nations Cup qualification,Nuku'alofa,Tonga,False,196.0,856.0,185.0,897.0
2024-03-26,Brunei,Vanuatu,3.0,2.0,FIFA Series,Jeddah,Saudi Arabia,True,194.0,871.0,170.0,980.0
2024-03-26,Cambodia,Guyana,1.0,4.0,FIFA Series,Jeddah,Saudi Arabia,True,179.0,931.0,157.0,1018.0
2024-03-26,New Zealand,Tunisia,0.0,0.0,FIFA Series,Cairo,Egypt,True,103.0,1197.0,41.0,1491.0
2024-03-26,Egypt,Croatia,2.0,4.0,FIFA Series,Cairo,Egypt,False,36.0,1500.0,10.0,1718.0
2024-03-26,Wales,Poland,0.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,29.0,1522.0,30.0,1520.0
2024-03-26,Turks and Caicos Islands,Anguilla,1.0,1.0,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands,False,206.0,819.0,209.0,786.0
2024-03-26,Malaysia,Oman,0.0,2.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,132.0,1110.0,80.0,1308.0
2024-03-26,Uzbekistan,Hong Kong,3.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,66.0,1376.0,154.0,1023.0
2024-03-26,Turkmenistan,Iran,0.0,1.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,141.0,1078.0,20.0,1608.0
2024-03-26,Philippines,Iraq,0.0,5.0,FIFA World Cup qualification,Manila,Philippines,False,139.0,1086.0,59.0,1409.0
2024-03-26,Vietnam,Indonesia,0.0,3.0,FIFA World Cup qualification,Hanoi,Vietnam,False,105.0,1195.0,142.0,1073.0
2024-03-26,Tajikistan,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,99.0,1219.0,53.0,1441.0
2024-03-26,Jordan,Pakistan,7.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,70.0,1344.0,195.0,857.0
2024-03-26,Bahrain,Nepal,3.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False,82.0,1297.0,175.0,948.0
2024-03-26,Yemen,United Arab Emirates,0.0,3.0,FIFA World Cup qualification,Khobar,Saudi Arabia,True,151.0,1028.0,69.0,1356.0
2024-03-26,Bangladesh,Palestine,0.0,1.0,FIFA World Cup qualification,Dhaka,Bangladesh,False,183.0,917.0,97.0,1227.0
2024-03-26,Australia,Lebanon,5.0,0.0,FIFA World Cup qualification,Canberra,Australia,False,23.0,1555.0,115.0,1168.0
2024-03-26,Algeria,South Africa,3.0,3.0,FIFA Series,Algiers,Algeria,False,43.0,1480.0,58.0,1410.0
2024-03-26,Thailand,South Korea,0.0,3.0,FIFA World Cup qualification,Bangkok,Thailand,False,101.0,1207.0,22.0,1566.0
2024-03-26,England,Belgium,2.0,2.0,Friendly,London,England,False,3.0,1800.0,4.0,1798.0
2024-03-26,Argentina,Costa Rica,3.0,1.0,Friendly,Los Angeles,United States,True,1.0,1855.0,54.0,1438.0
2024-03-26,Malta,Belarus,0.0,0.0,Friendly,Ta' Qali,Malta,False,172.0,967.0,95.0,1233.0
2024-03-26,Latvia,Liechtenstein,1.0,1.0,Friendly,Larnaca,Cyprus,True,136.0,1098.0,203.0,833.0
2024-03-26,Ivory Coast,Uruguay,2.0,1.0,Friendly,Lens,France,True,39.0,1495.0,11.0,1666.0
2024-03-26,Hungary,Kosovo,2.0,0.0,Friendly,Budapest,Hungary,False,27.0,1525.0,102.0,1203.0
2024-03-26,Germany,Netherlands,2.0,1.0,Friendly,Frankfurt,Germany,False,16.0,1631.0,6.0,1745.0
2024-03-26,El Salvador,Honduras,1.0,1.0,Friendly,Los Angeles,United States,True,81.0,1306.0,78.0,1311.0
2024-03-26,Denmark,Faroe Islands,2.0,0.0,Friendly,Brondbyvester,Denmark,False,21.0,1601.0,135.0,1102.0
2024-03-26,Czech Republic,Armenia,2.0,1.0,Friendly,Prague,Czech Republic,False,40.0,1494.0,94.0,1237.0
2024-03-26,Colombia,Romania,3.0,2.0,Friendly,Madrid,Spain,True,14.0,1655.0,45.0,1473.0
2024-03-26,France,Chile,3.0,2.0,Friendly,Marseille,France,False,2.0,1845.0,42.0,1490.0
2024-03-26,Morocco,Mauritania,0.0,0.0,Friendly,Agadir,Morocco,False,12.0,1663.0,106.0,1194.0
2024-03-26,Lithuania,Gibraltar,1.0,0.0,UEFA Nations League,Kaunas,Lithuania,False,138.0,1087.0,201.0,841.0
2024-03-26,Peru,Dominican Republic,4.0,1.0,Friendly,Lima,Peru,False,33.0,1513.0,150.0,1041.0
2024-03-26,Republic of Ireland,Switzerland,0.0,1.0,Friendly,Dublin,Republic of Ireland,False,62.0,1400.0,19.0,1613.0
2024-03-26,Scotland,Northern Ireland,0.0,1.0,Friendly,Glasgow,Scotland,False,34.0,1507.0,74.0,1333.0
2024-03-26,Senegal,Benin,1.0,0.0,Friendly,Amiens,France,True,17.0,1621.0,98.0,1225.0
2024-03-26,Slovenia,Portugal,2.0,0.0,Friendly,Ljubljana,Slovenia,False,55.0,1431.0,7.0,1745.0
2024-03-26,Spain,Brazil,3.0,3.0,Friendly,Madrid,Spain,False,8.0,1733.0,5.0,1784.0
2024-03-26,Finland,Estonia,2.0,1.0,Friendly,Helsinki,Finland,False,60.0,1401.0,123.0,1149.0
2024-03-26,Liberia,Djibouti,0.0,0.0,African Cup of Nations qualification,Monrovia,Liberia,False,152.0,1024.0,192.0,883.0
2024-03-26,Eswatini,Somalia,2.0,2.0,African Cup of Nations qualification,Mbombela,South Africa,True,149.0,1046.0,198.0,846.0
2024-03-26,Mauritius,Chad,1.0,2.0,African Cup of Nations qualification,Saint Pierre,Mauritius,False,177.0,945.0,181.0,920.0
2024-03-26,Austria,Turkey,6.0,1.0,Friendly,Vienna,Austria,False,25.0,1546.0,35.0,1505.0
2024-03-26,Nicaragua,Cuba,0.0,1.0,Friendly,Managua,Nicaragua,False,134.0,1104.0,169.0,981.0
2024-03-26,Norway,Slovakia,1.0,1.0,Friendly,Oslo,Norway,False,46.0,1472.0,48.0,1466.0
2024-04-14,Trinidad and Tobago,Guyana,2.0,1.0,Friendly,Port of Spain,Trinidad and Tobago,False,98.0,1221.0,154.0,1020.0
2024-04-16,Trinidad and Tobago,Guyana,2.0,0.0,Friendly,Port of Spain,Trinidad and Tobago,False,98.0,1221.0,154.0,1020.0
2024-04-26,Grenada,Saint Vincent and the Grenadines,0.0,3.0,Friendly,Carriacou,Grenada,False,174.0,951.0,173.0,953.0
2024-04-26,Guatemala,Nicaragua,1.0,1.0,Friendly,San Jose,United States,True,108.0,1188.0,135.0,1103.0
2024-05-31,Bolivia,Mexico,0.0,1.0,Friendly,Chicago,United States,True,85.0,1284.0,14.0,1661.0
2024-05-31,Costa Rica,Uruguay,0.0,0.0,Friendly,San José,Costa Rica,False,52.0,1445.0,15.0,1659.0
2024-06-02,Indonesia,Tanzania,0.0,0.0,Friendly,Jakarta,Indonesia,False,134.0,1103.0,119.0,1160.0
2024-06-03,Albania,Liechtenstein,3.0,0.0,Friendly,Szombathely,Hungary,True,66.0,1375.0,202.0,833.0
2024-06-03,Croatia,North Macedonia,3.0,0.0,Friendly,Rijeka,Croatia,False,10.0,1721.0,69.0,1354.0
2024-06-03,England,Bosnia and Herzegovina,3.0,0.0,Friendly,Newcastle,England,False,4.0,1795.0,74.0,1336.0
2024-06-03,Germany,Ukraine,0.0,0.0,Friendly,Nuremberg,Germany,False,16.0,1644.0,22.0,1569.0
