home_team,away_team,target,rank_dif,goals_dif,goals_dif_l5,goals_suf_dif,goals_suf_dif_l5,goals_per_ranking_dif,dif_rank_agst,dif_rank_agst_l5,dif_points_rank,dif_points_rank_l5,is_friendly
Luxembourg,Slovakia,1,37.0,-0.4285714285714286,0.0,1.5357142857142856,1.2000000000000002,-0.0032799546624003844,-10.607142857142861,-16.200000000000003,-0.001823632146073166,0.010091614296936375,0
Senegal,Cameroon,0,-21.0,0.6000000000000001,0.0,-0.19999999999999996,-0.19999999999999996,0.007575757575757576,-1.5,-7.799999999999997,0.15906027233804032,0.18948696073560606,1
Gibraltar,Republic of Ireland,1,143.0,-1.1428571428571428,-1.0,1.5714285714285714,1.6,-0.017817371937639197,-12.428571428571423,-1.6000000000000014,-0.005354537730253138,-0.0029850746268656717,0
Greece,Netherlands,1,44.0,-0.14285714285714302,-0.19999999999999996,-1.2857142857142856,-1.0,-0.02192706733155295,47.42857142857142,38.2,0.003037447193203837,0.0028635371815964837,0
Azerbaijan,Austria,1,96.0,-1.1428571428571428,-0.8,0.8571428571428572,0.40000000000000013,-0.017133369015181,-2.8333333333333357,22.999999999999993,-0.07018458936910629,-0.09019287966265697,0
Belgium,Sweden,1,-18.0,0.26984126984126977,0.0,-0.507936507936508,-0.7999999999999999,0.01118620925072538,-13.0,-6.799999999999997,0.059793119014790494,0.03099064833584559,0
Iceland,Liechtenstein,0,-132.0,1.3571428571428572,0.6000000000000001,-1.5,-0.6000000000000001,0.018315249769818204,16.607142857142854,-3.5999999999999943,0.009412914726007705,0.012030360531309297,0
Bosnia and Herzegovina,Portugal,1,55.0,-2.857142857142857,-2.5999999999999996,1.0,0.9999999999999999,-0.0351292493571367,12.57142857142857,52.2,-0.032801431092881375,-0.04589377089310564,0
Mozambique,Nigeria,1,73.0,-0.38888888888888884,-0.30000000000000004,0.08333333333333326,-0.25,-0.004173895295438311,3.7222222222222285,28.69999999999999,-0.006447719356524793,-0.003903419615053815,1
Ecuador,Colombia,1,22.0,0.3214285714285714,0.40000000000000013,0.5178571428571428,0.4,-0.0009612540668441291,8.80357142857143,7.0,-0.019611488848407382,-0.013010941699649892,0
Venezuela,Chile,0,17.0,-1.0,-0.8,-0.1428571428571429,-0.19999999999999996,-0.010097186700767265,-15.571428571428577,-4.799999999999997,0.03166132531088209,0.04616339677588187,0
Guyana,Puerto Rico,0,5.0,-1.3333333333333335,-1.0,0.0,0.3999999999999999,-0.007136106964800328,-8.142857142857139,-4.600000000000023,-0.00022649613514482726,0.0003816339213904476,0
Bahrain,Philippines,0,-46.0,0.32499999999999996,0.3999999999999999,-0.2749999999999999,-0.19999999999999996,0.004682885440631782,-27.17500000000001,-21.000000000000014,0.002553376449686156,0.0008460101159611256,1
Bermuda,Belize,1,-6.0,0.75,0.75,0.5,0.5,0.004906610243688894,-1.75,-1.75,0.004166666666666667,0.004166666666666667,0
Curaçao,Trinidad and Tobago,0,-8.0,-1.0833333333333335,-1.2000000000000002,0.9166666666666665,-0.5999999999999996,-0.009455456823877877,-32.916666666666664,-2.5999999999999943,-0.015067184707397274,-0.014076370487559981,0
Panama,Guatemala,0,-58.0,0.5879120879120879,0.19999999999999996,0.29670329670329665,0.0,0.013005202080832334,-18.961538461538467,-11.0,0.013722568171085595,0.01897046937557543,0
Peru,Argentina,1,21.0,-2.285714285714286,-1.4,1.2857142857142858,1.4,-0.023500000000000007,-48.57142857142857,-43.599999999999994,-0.022007867652732285,-0.03218002313582638,0
Antigua and Barbuda,Bahamas,1,-63.0,0.5,0.5,-0.1499999999999999,-0.1499999999999999,0.0019416547106647529,24.25,24.25,0.0026264044943820225,0.0026264044943820225,0
Uruguay,Brazil,0,14.0,-0.1904761904761907,-0.20000000000000018,-0.3571428571428572,-0.19999999999999996,-0.01858361333677954,18.404761904761905,27.799999999999997,0.012958381737174451,-0.007996787926522385,0
Bhutan,Hong Kong,0,36.0,-1.5714285714285712,-2.4,1.4285714285714284,2.0,-0.010640056605894684,10.428571428571416,3.1999999999999886,-0.0031182624991876375,-0.0042584246417198355,0
Angola,DR Congo,1,53.0,-0.4285714285714286,-0.19999999999999996,0.7619047619047619,1.2000000000000002,-0.005137395459976105,6.904761904761898,21.200000000000003,-0.010432214275001026,-0.01299274402194296,1
Albania,Bulgaria,0,-16.0,1.4047619047619047,1.6,-1.0714285714285714,-0.9999999999999999,0.02045641447368421,-3.4761904761904674,-2.200000000000003,0.037480004561475364,0.04363745361467063,1
Bangladesh,Maldives,0,34.0,0.0,0.0,-0.18181818181818177,-0.19999999999999996,0.0004861610591651352,-13.27272727272728,-13.0,0.0012645916818194531,-0.00029703085384203114,0
Pakistan,Cambodia,0,20.0,-1.125,-1.05,1.625,1.9,-0.006128783759289469,-26.75,-22.400000000000006,-0.006361552313601797,-0.0059378235000424745,0
Sri Lanka,Yemen,1,46.0,-1.6666666666666667,-1.6666666666666667,0.3333333333333335,0.3333333333333335,-0.014492753623188406,41.0,41.0,-0.0049504950495049506,-0.0049504950495049506,0
Macau,Myanmar,1,24.0,-1.3,-1.6,2.1,2.2,-0.008626964411990975,15.566666666666663,6.200000000000017,-0.01103252890486933,-0.013239034685843195,0
Laos,Nepal,1,11.0,0.19999999999999996,0.6,0.5,0.7,0.0007557540364136039,13.5,17.099999999999994,-0.0009675671547113678,8.043358849810396e-05,0
Brunei,Indonesia,1,44.0,-1.8571428571428572,-2.0,7.0,7.2,-0.016229712858926344,33.57142857142857,35.2,-0.010938202745112754,-0.011058164694221684,0
Mongolia,Afghanistan,1,25.0,-0.30000000000000004,-0.30000000000000004,1.7,1.7,-0.0013182674199623354,-26.0,-26.0,-0.00539509064099228,-0.00539509064099228,0
Paraguay,Bolivia,0,-31.0,0.17500000000000004,0.20000000000000007,-0.875,-1.4,-0.0015438596491228057,14.375,26.4,0.002124204520517885,0.007357910906298003,0
Australia,New Zealand,0,-77.0,0.19999999999999996,0.19999999999999996,-0.8999999999999999,-0.8999999999999999,0.03735024665257223,-23.2,-23.2,0.023488313008130077,0.023488313008130077,0
Guam,Singapore,1,44.0,-0.16666666666666674,-0.19999999999999996,0.8333333333333333,0.8,-0.0011413028621415485,1.6666666666666572,-0.19999999999998863,-0.008668366571600467,-0.009032176872221931,0
Benin,Madagascar,1,-14.0,0.32499999999999996,-0.19999999999999996,0.1499999999999999,0.3999999999999999,0.0045456262513063955,-23.775000000000006,-37.20000000000002,0.006970753306103281,0.005100305203429795,1
Mexico,Germany,1,-3.0,0.25,1.0000000000000002,-0.9375,-0.8,-0.07135101963746224,46.0625,41.6,-0.208631028076698,-0.31438521912206124,1
Mali,Saudi Arabia,0,-8.0,0.8928571428571429,0.75,-1.75,-1.75,-0.0014488988368839672,70.71428571428572,76.8,0.015298936637159068,0.01387036520858764,1
Finland,Kazakhstan,1,-46.0,-0.20634920634920628,0.6000000000000001,-0.03174603174603163,0.0,-0.0037667109203742,3.444444444444443,8.400000000000006,-0.023365196924164278,-0.0031136970601842104,0
Libya,Niger,1,-2.0,0.0,0.0,0.40000000000000013,0.40000000000000013,0.0007655059460229315,-8.600000000000009,-8.600000000000009,0.0031050186926475584,0.0031050186926475584,1
South Korea,Vietnam,0,-69.0,0.14285714285714302,0.3999999999999999,0.1428571428571428,-0.19999999999999996,0.026193969114651106,-76.28571428571428,-61.0,0.020837723922518356,0.023183419344749403,1
Estonia,Thailand,1,3.0,-0.9583333333333333,-0.8,0.375,0.6000000000000001,-0.005993681209517643,-48.84722222222223,-37.800000000000004,-0.006412195733564715,-0.01132587228439763,1
Guinea,Gabon,1,-7.0,1.1666666666666667,1.1,0.41666666666666674,0.75,0.01373236551209561,-16.25,-25.75,0.007458996493805178,0.00577484470560969,1
France,Scotland,0,-29.0,0.1428571428571428,0.19999999999999996,-0.42857142857142855,-0.6,0.001796667742795785,1.2857142857142847,14.999999999999993,0.09435050996483237,0.08504525940531076,1
Cape Verde,Comoros,1,-58.0,0.16666666666666674,0.5999999999999999,-0.2777777777777777,-0.40000000000000013,0.005110238763116023,-29.72222222222223,-44.400000000000006,0.02456786599643743,0.03199666999667,1
North Macedonia,Armenia,0,-25.0,-0.2857142857142858,-0.3999999999999999,0.4285714285714286,1.2000000000000002,-0.0050505050505050535,4.714285714285722,-20.6,0.0019007334718018597,-0.003991654473040868,1
Somalia,Sierra Leone,1,70.0,-1.3333333333333333,-1.3333333333333333,1.0,1.0,-0.016260162601626015,46.0,46.0,-0.0035460992907801418,-0.0035460992907801418,1
Burkina Faso,Mauritania,0,-41.0,-1.3,-1.4,-0.3666666666666666,-0.19999999999999996,-0.014072641849038258,2.7666666666666657,-3.4000000000000057,-0.011839114566029508,-0.01492302590558139,1
Ivory Coast,South Africa,1,-15.0,0.21818181818181803,0.9999999999999999,0.18181818181818177,0.6,0.003404427798480497,-12.309090909090912,-5.800000000000011,-0.009194982042794012,0.015234222284769772,1
United Arab Emirates,Lebanon,0,-31.0,0.02499999999999991,0.3999999999999999,-0.4,-0.4,0.0036429677214619895,-28.650000000000006,-12.200000000000003,0.012180973101489403,0.011677358894750196,1
San Marino,Denmark,1,189.0,-2.142857142857143,-2.0,2.571428571428571,3.6,-0.022900763358778626,-30.285714285714285,-32.39999999999999,-0.031125172765218066,-0.032860956157019575,0
Northern Ireland,Slovenia,1,15.0,-1.2857142857142856,-1.4,0.2857142857142857,0.3999999999999999,-0.012917344004001498,6.142857142857139,20.39999999999999,-0.025868487760650233,-0.030998491560562495,0
Syria,Kuwait,1,-42.0,-0.5681818181818181,-0.1499999999999999,0.43181818181818177,0.050000000000000044,-0.0031935277836917172,-15.25,-8.450000000000003,-0.010298043580304582,-0.0054869501549740865,1
Serbia,Montenegro,0,-40.0,0.5892857142857142,0.19999999999999996,-0.4464285714285714,-0.19999999999999996,0.006828033946827492,4.321428571428569,-4.199999999999989,0.02443186303995896,-0.007241194044216453,0
Lithuania,Hungary,1,111.0,-0.7142857142857143,-0.19999999999999996,1.0,1.0,-0.006151486751299309,-17.428571428571438,-4.399999999999999,-0.03909646521817716,-0.04470132855158359,0
England,Italy,0,-5.0,0.8571428571428572,1.0,-0.7142857142857142,-0.7999999999999999,0.025776053215077612,-14.142857142857146,7.800000000000004,0.018792040846143457,-0.06817525152106477,0
Morocco,Liberia,0,-137.0,-0.6666666666666666,-0.9,-1.8333333333333335,-1.9,0.00011792452830189024,-35.833333333333336,-27.200000000000003,0.5188144872552063,0.023323653362963846,0
Zambia,Uganda,0,-7.0,1.1333333333333333,0.8,-0.033333333333333326,0.19999999999999996,0.007990900042656051,26.83333333333333,32.8,0.01441582468334075,0.008921589188764182,1
United States,Ghana,0,-49.0,1.4333333333333333,1.0000000000000002,-0.10000000000000009,0.19999999999999996,0.030511087394758683,-42.53333333333333,-49.8,0.02782439691496258,0.011936960221026551,1
Malta,Ukraine,1,147.0,-1.1964285714285714,-1.4000000000000001,0.4464285714285714,1.2000000000000002,-0.02660501781247631,11.535714285714285,-1.0,-0.05548215627119282,-0.06877974738439854,0
United Arab Emirates,Kuwait,0,-65.0,-0.33333333333333326,0.19999999999999996,-0.16666666666666674,-0.6,0.0003484320557491285,-23.916666666666657,-28.39999999999999,0.0046387643874635925,0.011021305821593778,1
Guatemala,Jamaica,1,52.0,-1.0714285714285716,-1.0,-0.2142857142857142,-0.20000000000000018,-0.01185077043968712,-8.0,-19.599999999999994,-0.007544174677239238,-0.005282457086132187,1
Kosovo,Israel,0,34.0,-0.023809523809523947,0.0,-0.023809523809523947,0.0,6.272862934643061e-05,-2.142857142857139,-10.200000000000003,0.0012072174536437892,0.003320876845721566,0
DR Congo,Mauritania,0,-36.0,-0.41666666666666674,-0.8,-0.8333333333333333,-0.6,-0.006421356421356423,11.5,9.0,0.0020725797813228933,-0.004511900637398513,0
Ethiopia,Sierra Leone,1,21.0,-0.6666666666666666,-0.7,-0.5,-0.30000000000000004,-0.005724971231300344,-4.666666666666671,-11.0,0.0014126076211636706,-0.0013793221284935358,0
Belgium,Serbia,0,-24.0,0.5,0.8,-0.36111111111111116,-0.7999999999999999,0.01673664912176947,-16.875,6.3999999999999915,0.03194709267310384,0.03299351579502463,1
Israel,Switzerland,1,57.0,-1.8571428571428572,-1.2,0.0,-0.8,-0.01575488532010271,-17.0,-13.0,-0.0055593818722878205,0.004428010352706915,0
Equatorial Guinea,Namibia,1,-23.0,0.3999999999999999,0.5999999999999999,-0.5428571428571428,-0.6,0.002569854302328114,12.342857142857142,-10.399999999999991,0.01164578593946634,0.026744387871511326,0
Saint Kitts and Nevis,Saint Lucia,1,-19.0,-1.3,-1.6,1.8333333333333335,2.4,-0.00548199152542373,-70.33333333333333,-89.4,-0.009354964630636686,-0.011451424276601282,0
British Virgin Islands,Dominica,1,20.0,0.08333333333333326,0.08333333333333326,0.41666666666666674,0.41666666666666674,0.0006114491573181117,-3.75,-3.75,-0.0002584865553164062,-0.0002584865553164062,0
Costa Rica,Panama,1,2.0,-0.7999999999999999,-0.6000000000000001,0.48888888888888893,1.0,-0.013159445918066608,2.0444444444444443,-24.60000000000001,-0.02205228278740709,-0.007847293867789009,0
Bolivia,Peru,0,59.0,0.3055555555555556,0.39999999999999997,0.4027777777777777,0.8,0.0024144350037783157,17.319444444444443,6.0,-0.01741659518157214,-0.004081632653061224,0
Venezuela,Ecuador,1,13.0,-0.125,-0.19999999999999996,-0.5,-0.4,-0.014252029129639725,16.875,13.200000000000003,0.013142672943792441,0.028137114038354463,0
Colombia,Brazil,0,14.0,-0.8888888888888888,-0.8,-1.0158730158730158,-1.2000000000000002,-0.014309701024985591,-8.841269841269842,-6.799999999999997,0.04353082057024033,0.03708739328396676,0
Argentina,Uruguay,1,-14.0,0.375,-0.19999999999999996,-1.0,-1.0,-0.0002345765892563939,10.125,18.0,-0.10662666429901488,-0.1698194135249403,0
Chile,Paraguay,1,-16.0,0.9166666666666666,0.0,0.16666666666666663,0.7999999999999999,0.010301440681187516,13.625,-22.199999999999996,0.02128073181921202,0.020408632237122668,0
United States,Trinidad and Tobago,0,-88.0,1.1490384615384615,0.6000000000000001,-0.8509615384615385,-2.2,0.02706513113638103,-33.456730769230774,-17.60000000000001,0.023900424283199218,0.009192633583496035,0
Kuwait,India,1,34.0,0.24786324786324787,0.5999999999999999,0.29059829059829057,0.3999999999999999,0.0035822865490808785,-15.119658119658112,-22.0,0.004958509424208373,0.007793388803490516,0
South Korea,Singapore,0,-131.0,0.7321428571428572,1.2,-0.25,-1.0,0.036798748858023256,-119.10714285714286,-103.4,0.026851659110831358,0.03777695993577719,0
Malaysia,Kyrgyzstan,0,40.0,2.452380952380952,3.0,-0.8571428571428572,-1.4,0.01741674320508895,27.404761904761912,43.19999999999999,0.011750677055675793,0.014553327862171683,0
Iran,Hong Kong,0,-129.0,0.8571428571428572,0.3999999999999999,-0.4285714285714286,-0.4,0.017667292057535963,-62.28571428571429,-66.0,0.024882292824318523,0.023638569496931695,0
Turkmenistan,Uzbekistan,1,68.0,-1.5555555555555556,-1.6,0.5,0.0,-0.025288376220053237,39.72222222222223,48.2,-0.0254436414213289,-0.02432659951564424,0
Iraq,Indonesia,0,-77.0,-0.5972222222222223,-1.9999999999999998,0.23611111111111116,0.9999999999999999,0.004906924569488234,-50.111111111111114,-57.39999999999999,0.011360057315188549,-0.005712284185237166,0
Qatar,Afghanistan,0,-93.0,0.07575757575757569,-0.20000000000000007,-0.045454545454545414,0.7999999999999999,0.008031422470853223,-83.5,-119.20000000000002,0.02271227781350201,0.042345072310934935,0
Philippines,Vietnam,1,44.0,-0.33333333333333337,0.0,-0.04166666666666674,-0.40000000000000013,-0.004544131467112431,23.29166666666667,32.60000000000001,-0.002966896982045013,-0.0034783674067035072,0
Japan,Myanmar,0,-140.0,2.1428571428571423,2.8000000000000003,0.7142857142857142,0.8,0.09663652430277621,-124.7142857142857,-141.2,0.07358701627309382,0.09264948235679944,0
Tajikistan,Jordan,1,27.0,-0.8,-0.6000000000000001,-0.8999999999999999,-0.5999999999999999,-0.014164904862579281,32.599999999999994,40.599999999999994,-0.004956262086133832,-0.00600437306768185,0
Saudi Arabia,Pakistan,0,-136.0,0.6527777777777778,0.8,0.23611111111111116,0.40000000000000013,0.01437583765198406,-100.51388888888889,-105.4,0.0006140144381669805,0.0004802259887005649,0
Norway,Faroe Islands,0,-93.0,1.875,2.8,-0.625,-1.2000000000000002,0.029058693244739753,-9.625,15.200000000000003,0.016768414715744404,0.025414786268444806,1
Yemen,Bahrain,1,73.0,0.38888888888888884,0.30000000000000004,1.25,1.45,0.0006490039487362341,29.08333333333333,18.150000000000006,-0.011862142687045826,-0.013960901524935104,0
Lebanon,Palestine,1,8.0,0.5833333333333333,0.25,-0.13888888888888884,0.1499999999999999,0.003900949796472185,16.83333333333333,-10.5,-0.00032085220522843835,-0.002440775700151932,0
Australia,Bangladesh,0,-156.0,0.25,0.19999999999999996,0.4999999999999999,0.5999999999999999,0.03257036094562622,-124.58333333333331,-120.6,0.02135608745015633,0.014726836412679845,0
Egypt,Djibouti,0,-154.0,-1.125,-1.6,-0.375,-0.19999999999999996,0.0032554557124518622,-90.125,-97.1,0.007960681401468807,0.005080118794035235,0
Sudan,Togo,1,11.0,-1.1,-1.0,0.3666666666666667,0.3999999999999999,-0.01266689489900719,13.833333333333329,19.200000000000003,-0.010799910675719372,-0.008708377659348095,0
Cape Verde,Angola,1,-42.0,0.24285714285714277,0.3999999999999999,0.37142857142857144,0.8000000000000003,0.003603901892366857,-9.114285714285714,-22.599999999999994,0.015169524486602965,0.01948768640448892,0
Burundi,Gambia,0,25.0,0.16666666666666674,0.16666666666666674,1.1666666666666667,1.1666666666666667,-0.002476943346508562,28.16666666666667,28.16666666666667,-0.01962609071018954,-0.01962609071018954,0
Gabon,Kenya,0,-24.0,-0.4,-0.4,0.033333333333333215,0.19999999999999996,-0.0031306327672896306,-9.066666666666677,-26.400000000000006,-0.008155547306324142,-0.011217983928082797,0
Botswana,Mozambique,1,35.0,-0.32499999999999996,-0.5999999999999999,-0.125,-0.19999999999999996,-0.0034275031159119243,1.9000000000000057,-17.400000000000006,-0.00024608595281990116,-0.0014323779524840052,0
Algeria,Somalia,0,-163.0,1.625,1.6,-1.875,-1.9,0.021346469622331693,-49.875,-70.8,0.04551982640569569,0.05625408364163474,0
Nigeria,Lesotho,1,-113.0,1.1,1.0,-0.10000000000000009,0.0,0.010896420215618088,-6.300000000000011,6.0,0.014007037309595868,0.012315950618509177,0
Cyprus,Spain,1,116.0,-2.125,-3.0,2.875,3.8,-0.047232947232947235,6.25,-14.199999999999996,-0.10094064645151052,-0.07465680910821856,0
Georgia,Scotland,1,42.0,1.125,1.4,0.5,0.40000000000000013,-0.002431967627718766,35.5,22.200000000000003,-0.042672164417495405,-0.0025198106977768007,0
Estonia,Austria,1,93.0,-1.5555555555555556,-1.6,1.2222222222222223,2.2,-0.020352517617349464,-13.902777777777779,-14.0,-0.0671602097812931,-0.05775215938982448,0
Azerbaijan,Sweden,0,97.0,-1.4428571428571426,-1.0,0.6571428571428573,-0.5999999999999999,-0.018517406962785112,-12.0,-0.20000000000000284,-0.0299119413840333,-0.034792673984134395,0
Bulgaria,Hungary,1,54.0,-1.25,-1.4,1.0,0.6000000000000001,-0.015474156106438224,-6.75,-11.200000000000003,-0.03989134147870537,-0.048342167273674116,0
Montenegro,Lithuania,0,-64.0,0.25,0.40000000000000013,0.25,0.5999999999999999,-0.0010593065915109716,15.75,29.799999999999997,0.003950402719301872,-0.0016375183602557741,0
Liechtenstein,Portugal,1,194.0,-3.875,-3.5999999999999996,2.875,2.0,-0.04642471332622101,-25.625,-4.200000000000003,-0.04436543622158587,-0.0509063400043259,0
Luxembourg,Bosnia and Herzegovina,0,24.0,0.01388888888888884,0.3999999999999999,0.36111111111111116,0.5999999999999999,0.0015999592583318834,-10.597222222222229,-63.4,0.006502304369024336,0.01645153892005195,0
Slovakia,Iceland,0,-17.0,-0.4027777777777777,0.0,-0.7083333333333333,-0.19999999999999996,-0.005292414507847121,3.3611111111111143,11.400000000000006,0.011926127648976333,-0.001971537001897533,0
United Arab Emirates,Nepal,0,-104.0,0.6103896103896104,1.2000000000000002,-0.33766233766233766,0.0,0.009175566221804772,-64.71428571428571,-77.2,0.016969275248338293,0.022057775676236926,0
